egil glie glie;ensemble des cellules associées aux neurones
gilu glui glui*;paille de seigle servant à couvrir les toits
glsu glus glus
acgn gnac gnac*(07)
gnno gnon gnon
gnou gnou gnou
aglo goal goal
bego gobe gobé
dego gode gode*#(01);abréviation de godemiché
dego gode godé;goder(vi) : faire des faux plis en parlant d'une étoffe
eggo goge gogé(00);en Suisse goger(vt) : rester longtemps dans l'eau ou couver une maladie
ggoo gogo gogo;familièrement personne crédule
ggos gogs gogs*#(01);abréviation de goguenots
gimo goim goïm;pluriel de goï
gios gois goïs
gijo goji goji(13)
fglo golf golf
dgno gond gond
egno gone gone;enfant à Lyon
ggno gong gong
gnos gons gons
dgor gord gord*;pêcherie fluviale
egor gore gore(00);relatif au cinéma d'horreur
gmou goum goum;formation militaire recrutée par la France au Maroc
goru gour gour;au Sahara c'est une butte à flancs abrupts
gotu gout gout~(12)
gotu gout goût
agoy goya goya(12);distinction décernée annuellement en Espagne dans le domaine du cinéma
gosy goys goys
agmr gram gram*;méthode de coloration des microbes
agrs gras gras
agru grau grau;embouchure d'un cours d'eau
agry gray gray;unité de mesure de dose absorbée de radiation
cegr grec grec
eegr gree gréé;gréer(vt) : garnir un voilier de son gréement
egrs gres grés
egrs gres grès
gilr gril gril
gipr grip grip;façon de saisir un club de golf ou une raquette de tennis
girs gris gris
ggor grog grog
gors gros gros
egru grue grue
agiu guai guai;sans laitance ni œufs en parlant d'un hareng
agru guar guar(16);gomme extraite d'une graine de légumineuse
eegu guee guéé*
egsu gues gués
egtu guet guet
gisu guis guis
gnuz gunz günz;première glaciation du quaternaire
gmsy gyms gyms
egry gyre gyre*(13);gigantesque tourbillon d'eau océanique formé d'un ensemble de courants marins
achh hach hach*;(ou hasch) haschisch (substance euphorisante extraite du chanvre indien)
adhj hadj hadj;pèlerinage à la Mecque
aehi haie haie
aehi haie haïe
ahik haik haïk;pièce d'étoffe dont se drapent les femmes musulmanes
ahir hair haïr
ahis hais haïs
aahk haka haka(00);chant tribal maori
aehl hale hâle
aehl hale halé
aehl hale hâlé
ahll hall hall
ahlo halo halo;zone diffuse autour d'une source de lumière
adhn hand hand*#(01);handball
ahns hans hans*
adhr hard hard;familièrement pénible ou qualifie un type de film pornographique sans simulation ou hardware (matériel informatique)
ahor haro haro*;cri d'appel à l'aide
ahrt hart hart*;lien d'osier pour attacher les fagots
aehs hase hase
ahst hast hast;arme d'hast : arme blanche emmanchée
aeht hate hâte
aeht hate hâté
ahtu haut haut
aehv have hâve;d'une pâleur et d'une maigreur maladive
aehv have havé;haver(vt) : abattre la roche en continu le long d'un front de taille
eehl hele hélé
eehm heme hème*;pigment contenant du fer ferreux dans certaines protéines
eehr here hère;jeune cerf de plus de 6 mois qui n'est pas encore daguet ou homme misérable
ehor hero héro*#(01);héroïne
ehru heur heur;bonne fortune (j'ai eu l'heur de lui plaire)
chis hics hics*
ehir hier hier
ehis hies hies
fhii hifi hi-fi
fhii hifi hifi*(09)
ehil hile hile;région où des vaisseaux ou des nerfs entrent ou sortent
hist hits hits*
hior hoir hoir;héritier direct
hiko hoki hoki*(07);poisson de l'hémisphère sud à chair ferme appelé aussi grenadier bleu
ahlo hola holà
ehmo home home
hmoo homo homo
hors hors hors
host host host;armée féodale
ehot hote hôte
host hots hots*(15)
hotu hotu hotu;poisson d'eau douce
ehou houe houe;instrument de fer large et recourbé à manche de bois avec lequel on laboure la terre
houx houx houx
bhsu hubs hubs(05)
eehu huee huée
ehru huer huer
ehsu hues hués
hisu huis huis
hitu huit huit
ehmu hume humé
ehnu hune hune;plate-forme fixée à l'extrémité supérieur du bas-mât pour écarter les haubans
