SOZUSEFECE (8) | secouées[écossée+U]
INEGATODEB (8) | badigeon,débitage
EROSENEROT (9) | ronéotées(vt)
ICASARECIS (8) | caissier,sicaires,carcasse
NESESIHUTU (9) | nuiteuses, (shuntées(vt),sinueuse,suintées(vt))
YMILIGESIS (8) | similisé(vt)[missile+I]
HERICIDEMO (9) | hémicordé(nm)[médiocre+H,orchidée+M] (homicide,médiocre[comédie+R],orchidée[déchiré+O])
ISERUNENOM (10)| nemouriens,neurinomes (x)
ELIXADIPER (8) | déplaire,pédalier[plaidée+R]
SYTULUTAFE (8) | tuyautés(vt)
MITELONITO (8) | limonite,motilité
DASILUGAGU (8) | saligaud(e) (x)
IVOMADOSAN (8) | amandois°,modanais°[adamois+N]
CERAGALADI (9) | agaricale(nf) (algarade,caldeira,cardiale(al),radicale)
EBOMETITAX (7) | emboîté,étambot,moabite,toxémie
SINISAHEMO (9) | hominisés(adj)(amiénois,anosmies,émission,hamoises°,misaines,moissine(nf),nîmoises,ohnismes,shamisen,siamoise,simonies,sionisme)
GENOROREWI (8) | orogénie,érigéron
TOCERELETA (9) | électorat[écolâtre+T],Télécarte[écartelé+T]
XASAMOSORI (7) | ariosos
NELURARIVE (10)| vulnéraire (x) ((aleviner,niveleur,(euse),rainurée,valérien,ravélien))
ENUGEFULOL (7) | eugénol,gonflée,gonelle,ongulée(adj)
IDIPATUNEP (7) | induite,pintade,appendu(vt),pépiant(vi),pétunia
FORUNARELO (8) | néorural,ronfleur[frôleur+N]
LETOPUREGO (10)| pétrologue (x) ((géotrupe,peloteur(euse),pleurote,prologue,rougeole,roulotée(adj)))
VQILERYTEN (8) | ventiler (léviter(vi),vreneli,névrite,niveler,revient,vitréen)
ELERUFEDEV (8) | déferlée(vt)
RASARUHERO (8) | arroseur,horreurs (arroser,aurores,hourras)
OMENYSETIL (9) | isolement[entoilés+M(vt)],mylonites,stylomine (mitoyens,monétisé,myélines,myélites)
XODEREPAFU (8) | pare-feux,fédéraux[fraudée+X]
NSARESERIC (10)| rencaisser,scénariser (césariens,césariser,crâneries,encaisser,encrasser,sancerres)
CEMIROTILI (9) | microlite (ou microlithe) (x)
URERECUSAJ (8) | écraseur(euse),recauser(vi)
LUFANUTUNI (8) | influant(vt) (flûtiau)
SESUROCOLO (8) | corossol
RUBUBECASE (9) | barbecues (x)
ELETITUGAS (10)| gestualité (aiglettes(nf),gaulettes(nf))
IFETANEGAS (9) | fanatisée(vt) (agatisée(adj),agenaise,antiâges,enfaîtés,faîtages,tanisage,...)
RAXECOVELO (8) | locavore (acérole,colorée,excaver,racolée)
OCOFYLAVET (7) | acolyte,ovocyte
ROTALELENA (8) | alaterne,latérale
INOCELETAN (9) | actionnée,laitonnée(vt),cantilène,laotienne,néolatine(in)
GENUTUQOMI (8) | gnomique,muonique,guitoune
RAPENECATS (9) | écrasante[encartés+A],pancartes,partances,perçantes[encartés+P],prestance,rescapant
NARESUPOMU (8) | paumures,superman(+supermans,supermen(inv))
BESUMIROSE (9) | embossure,ombreuses(eux),semuroise°
LYLURASIBO (9) | brouillys (brouilly) ((labours,loubars(+ard(e))))
SORESOTISI (8) | isosiste (ou isoséiste)
VIBENERORE (8) | revernie(vt)
NMEZALUTEB (9) | meublante (meublant(s))
PNOFIBOGUT (7) | pignouf,footing
ATAGEBUASV (8) | abatages(ou abattage),bastague
ERERUGASOT (10)| rouergates(at),rougeâtre (garrotées(ou -otté),autogérés(adj),outragées,ergoteurs(euse))
EGARECUPER (9) | reperçage (récupéré,recepage,récurage,repérage)
EHISELUTOT (10)| silhouette (houlettes,theutoise°)
USUGUNAXIT (8) | augustin(e) (signaux) ((gisant(e),gitans,unguis(inv),xiangs))
XARETISAQE (8) | extasier,qaraïtes(+ca-,ka-) (exister,rexiste,rétaise(+rhé-),ataxies,astérie,atrésie,estarie)
LUGESIGECA (8) | éclusage,ciselage,glaceuse
ANENIRETAL (9) | triennale[entraîné+L],lantanier(nm),altaïenne,aliénante(ant(s))
TANEWIXACA (7) | inexact (actine,ataxie,natice,taenia(ou ténia))
ELYCESODIH (9) | chéloïdes (lycosidé(nm)[dociles+Y])
SASUPATALE (8) | spatules,spatulés(adj) (plateau,pastels,plastes,tasseau)
SCUHANILIR (7) | ricains,larcins,carlins,chalins,charnus,hircins
HNOMAROVER (8) | hormoner(adj)
GAWALUCECO (8) | accolage
ORAJESISOV (8) | varoises
OTASNERUMG (9) | mourantes,mangouste,tournages,angstroem(ou -tröm),gourantes(nf),tangueros
ABIRINISIR (8) | birianis (ou biryani, nm)
AFELOHEQAL (6) | fléole,fellah
ANEHUNEQAN (6) | anneau
ECEBICADEZ (7) | abcédée (vt)
ERUMESISIB (8) | rimeuses(eur),mireuses(eur),ubérisés(vt),briseuse(eur)
LICANUPENE (9) | paniculée(adj),pannicule,paulienne
HACADELINI (9) | enchilada (hacienda[acadien+H],chalande,acidalie,chandail)
OGOCAKURUM (8) | cougouar (couguar) ((cougar,gourou))
CUPOMIRAMU (7) | comparu(vi) (corium,croupi,curium,picaro,Pourim(inv))
GITALESERA (10)| légataires (aigrelets,galeriste[réalités+G],gastérale(nf),râtelages)
EMEHACONAD (8) | démanché(vt),amanchée(vt),dahoméen° (adénome,amochée,chamade,chamane,émanche,hameçon,machaon)
TATULOSEDI (9) | altitudes,latitudes,saut(s)-de-lit[dualités+T]
IDEZEFERUG (9) | défigurée (réfugiée)
OMEDALEGOL (8) | mal-logée(adj),modelage (gadelle,gamelle)
EDALEMORER (9) | remodeler (démarrée)
OTOREMASOP (8) | protomés(nm)[trompés+O],tea-rooms
ESAMASIDUR (9) | damassure,musardise
SRUNILEGIC (9) | singulier,liguriens°
ENONIPEMUD (10)| dipneumone (pneumonie) ((domienne[dominée+N]))
SABUCERAMI (9) | cambusier(nm) (macabres,caraïbes,arabisme,baumiers(nm),camaïeus(ou -eux),simaruba)
TASESANONO (9) | assonante(adj) (assenant,santones)
ATUTILASEM (9) | ultimates (maltaise,lamaïste,smaltite)
RECOSEBADI (9) | bocardées(vt),icosaèdre[cédraies+O]
NOTAGEMEGE (9) | mangeotée(vt+mangeotter) (mégotage)
TOLITINERO (9) | littorine (x)
ESIVENITOM (10)| oisivement (veinosité[invitées+O],voisement[motivées+N])
IPUMONEHIC (8) | municipe (chouiné(vi),chopine(nf),impunie,méchoui)
AFOTORETIR (9) | fortraite(adj),rotatoire (frottoir,oratoire)
ONEVESANIS (9) | venaisons,savonnées,avesnoise,sénonaise,oasiennes
BUCOPIPERE (8) | piper-cub(s),cure-pipe(s)
GUCOLIRATA (8) | autorail (coaltar,gaïacol,autocar,larigot,rougail)
DIHELECEVE (8) | échevelé(vt) (déclive,décelée,livèche)
IENENOGATO (9) | ontogénie (gentiane,négation,neigeant,gâtionne(ion),antigène)
UNATEVENIM (9) | maintenue,vainement,naïvement (inentamé,mauvéine,neuvaine)
ENABAPEPOP (7) | bon-papa (nappée)
GASIGANANI (8) | anianais° (x)
SICIRENONU (9) | incursion,unicornes
AMIQANUNEP (8) | maniaque,panamien°
OCETYHEMID (8) | ethmoïde
DEREPOXOGA (7) | podagre
ITAXELYTUR (9) | littéraux (x) ((extrait,taulier,talitre,laiteux,liteaux))
GETEDIRICE (8) | créditée,régicide,éditrice
ENATIVUDEL (9) | divalente (déviante,éventail,vénalité,divalent)
PEHERAGEDE (8) | pédégère
NEMERADOCU (9) | mordancée(vt) (énamouré,romancée,mucronée(adj),émondeur(euse),dormance,androcée(nf),encodeur(nm))
DADAMERAZU (7) | daurade,maraude,maraudé(vt)
RATUQENENU (9) | enquérant (équateur,quaterne,énuquant)
VCELARIPAB (8) | cavalier,calvaire[raciale+V],variable
IMOMOTETEN (9) | ténotomie (x)
IGADATIRIN (8) | tigridia
IGOVERACUR (8) | cuivrage,ouvrager(vt),rouvraie
SANENERETO (9) | ratonnées(vt),résonante(adj)
EPAGORANAL (8) | palangre
TATURESULE (9) | turlutées(vt) (+turlutte(nm))
OLEDUSOLAC (8) | oléoducs,alcoolés(nm,locales+O)
CILEMIMELA (8) | liliacée(nf,écaillé+I),millième
ILOVENATIR (10)| voltairien (olivétain(e))
ICELIDUFEG (9) | dulcifiée(vt,fiducie+L) (guide-fil(s),icefield)
ERATECAXUD (9) | cadeauter(vt) (exacteur(nm),taraudée)
UISORUTUXA (8) | suturaux(al,e) (surtaux,sautoir,autours)
IGETOMATIC (9) | atomicité (x) ((cottage))
ANERUVUCUB (7) | bucrane,cavurne (auburn,aucune,buveur,bavure,bureau,cuveau,rubané(vt))
DOZAGUCUFO (7) | gazoduc (coudou,goudou)
ISAREBETAN (10)| baratinées (arséniate[trainées+A],béarnaise)
TDITESINAB (9) | débitants[distante+B],tibétains
LEQAMICICE (8) | calcémie (cécilie,clamecé(vt+clamser),micacée(adj))
ATOCISORIG (8) | gracioso(adv) (octrois,agrotis(inv),cogitos)
VEROGAGITE (9) | ravigotée(vt) (rivetage,ergotage)
CESABERERI (9) | bicarrées(adj) (crabiers(nm),aciérées(vt),bécarres,cerberes,récriées)
BOPINECESO (9) | biocénose (conopées(nf) (+canope(nm),canopée-nf))
OVUNIRALEN (9) | avionneur(euse),non-valeur(s)
RETIXIMODE (10)| toxidermie (x) ((miroitée(vt)))
VNOTAMOQED (7) | odonate (devant,de novo(inv),madone,nomade,tandem)
ETOPERIPOL (10)| pléiotrope (lipotrope) ((poplitée(adj)))
OMUSICENIQ (10)| micoquiens (iconiques)
RUCESADOTU (10)| courtaudes(adj),courtaudés(vt) (coauteurs[courates+U],croustade,douçâtres[courates+D](+douceâtre))
TEPINUNENE (9) | neptunien (pénienne) ((pieutée))
IROLEREVES (9) | roselière(ier)
ERELEBETEW (7) | webtélé (welter,brêlée(vt))
ELIGUBICEN (8) | géniculé(adj)[élingués+C],bilingue,gibeline(in)
UREMAQISEB (10)| barémiques (embarqués,embraqués(vt))
ENOLETELAV (8) | alvéolée(adj),vantelle(ou vannelle)
TITUDAQENA (9) | aquatinte,inadéquat
SEFISEPETE (8) | épéistes[pistées+E]
NETAPALETU (9) | pétulante(adj)[paulette+N]
ULADILITUV (8) | diluvial(e,aux) (x) ((x))
IIDOCENEXA (8) | océanide[donacie+E]
BRENISISES (9) | sibériens (ibériens,sinisées(vt))
LUCICOPAPU (7) | picpoul (x)
TOLESOMICO (10)| colostomie (x) ((comtoise))
BENOLENASA (9) | sablonnée(vt),blasonnée(vt)[abonnées+L]
DRETETESUL (9) | délustrée(vt)[délurées+T(vt)]
MURARIHERE (9) | armurerie,armurière[remarier+U]
OOCONUDERA (9) | cordouane° (cordouan) ((conarde,cordeau,candeur,couarde,naucore,rondeau))
CANAMOTAFE (7) | cafetan(ou caftan),fantôme
OSILASEMES (9) | émissoles,séismales[laissées+M]
OCARUPIKEN (8) | épanouir,inaperçu,raiponce,procaïne
CALEFESESO (8) | oléacées (nf)
VARUFEFEXA (7) | affreux
AIJATEMEFA (6) | méfait(nm),fajita,amatie(vt)
NBIJURUNEL (7) | jubiler (vi)
ERIFILAXUC (8) | clarifié[filaire+C],récifaux(al(e))
INIDERECAT (9) | idéatrice(eur),indirecte
ARYGENILAN (9) | laryngien (yearling) ((lainage,laryngé(adj),aligner,alanine,agrainé(vt),...)
REXUTETETO (8) | texturée(vt),textoter,textotée
GVEREMISEL (9) | grivelées(vt)
MORIREFIMO (8) | momifier (fermoir)
APITANEPER (9) | apprentie[panetier+P],apparenté,parapente
UELANIMITI (8) | initialé(vt)[italien+I]
SQETODYMOR (7) | destroy,torysme
ZIRELEDIMO (8) | démêloir[modeler+I]
BERINERELA (9) | érablière(nf)
LFIRONASAS (8) | salaison
SISINULIDE (8) | indusies[désunis+I]
ENITOVALIS (10)| olivétains° (x)
ERENASIREC (9) | crâneries[césarien+R]
SESALITAVI (9) | avalistes,vassalité(avalisés(vt),slaviste,asialies)
QELIFONETA (9) | oléfiante(adj)[filante+O]
UPUDESIMOR (9) | impudeurs,europiums(imposeur(euse),dumpeurs(nm))
ONADUMELER (9) | rémoulade[aleurode+M,démouler+A]
LMADUMASUL (6) | mullas(ou mullah),salaud(nm)
IIDOLINASU (8) | niaoulis
CTIEDTUURA (9) | dictateur,dictature[traduite+C]
LTIKEHICYN (8) | chienlit (chitine,lithiné(adj),chilien)
AUTEPEROFE (9) | poétereau[épeautre+O]
VRAMROBUTE (9) | arboretum (avorteur(euse),bravoure,raboteur(euse),rabouter)
UARVSNENTA (9) | survenant[tanneurs+V],navrantes
TNAEEUJODG (9) | déjugeant (autogène,déjouant)
BSIERAOESI (9) | boiseries[reboisés+I],baissière
BTRSLOORIR (8) | sorbitol,birotors (bristol,loriots)
IELJAOMSIT (8) | latomies(inv),islamité[limités+A],ilotisme[limités+O]
IISONRTRES (9) | introrses[nitrosés+R(adj)],ironistes[nitrosés+I]
ESNRIINOTE (10)| intronisée (insertion,nestorien,noisetier,rétiniens,séniorité,tisonnier(nm))
UIRLKEIFSI (8) | fusilier(nm)[surfilé+I (vt)] (skifeur(+skiffeur,nm^2),fleuris,fileurs)
ESOEVAOGPM (8) | aegosome (apogées,égosome,vampées(vt))
LVCAUTNOAI (9) | violaçant[vacation+L] (vacation)
GENRAREHAE (9) | harengère(nf) (arrangée)
RINIYEDAPF (8) | pyridine,panifier(vt)
ELICIRENES (10)| résilience (lésinerie[linières+E (adj)])
EDULARETUC (9) | déculturé(vt),éducateur
EDXREUURAR (8) | rudéraux (x)
NCAPOIEBCA (7) | cocaïne
UMCSEIESBX (8) | cubismes,mixeuses,bisexués(adj)
UNEUIEAGSR (10)| inaugurées (saugrenue)
CORMAEBRMD (8) | bocarder,brocardé(vt)[aborder+C]
CSCTIRPIAA (7) | rapiats(ate,+rapia)[partis+A]
RCARNUOZEY (8) | cyanurer(vt)[crâneur+Y],rancoeur[crâneur+O]
VECNRLAAOY (8) | valençay,lecanora(+lécanore)
ERPETRIIUS (9) | pitreries,tripières(ier),triperies
AULEENUCHE (9) | acheuléen (x)
RAKENESYTO (8) | enkyster(vt),kératose
UTOTESICIS (8) | cuistots,sciottes,scotiste[cotisés+T]
SEGILEMECU (9) | leucémies (x)
OTUSACUSEP (8) | coupassé(vt),top-cases[capotés+S]
OLANAGOSEL (8) | allongés
RFEFETICUR (10)| fructifère (truffière(adj))
NNOLUFENOW (8) | foulonné(vt) (x) ((foulon))
LERYTUDUSI (8) | stridulé(vt)[réduits+L]
OABIRENERI (8) | robinier(nm),rôneraie
ISAOPMUTEL (9) | optimales
OPLIMSTLFU (8) | psilotum (flipots)
DNUSUTOSEM (9) | sous-tendu (sud-ouest,soutenus)
SOEAEIEJCA (6) | jacées(nf),joices (ou jouasse)
ETMROGDOPA (8) | domptage,modé(e)rato[motarde+O,tea-room+D]
TLGETNIOAE (9) | entoilage[gélatiné+O],gélinotte
BEPAEFRRUE (9) | beau-frère(x&s) (beau-père,épaufrée,épaufrer)
ONRHRUACON (7) | charron,ronchon(onne),rouchon°(onne)
UCFCTLURAM (7) | curcuma,furcula (factum,fulmar)
KAFLBDEEIC (8) | feed-back (inv) (débâclé(vt),décibel)
SEUGEOTMSI (9) | égotismes
ATSUPOFMIU (7) | sfumato[matous+F]
AETDRAROOD (8) | toréador (radoter)
PJUERERNOE (8) | européen[enrouée+P]
LUUIIOTMSM (7) | miliums,stimuli(inv)
PTRQEUADTO (9) | quotepart(s) (attroupé,toquarde,attoquer(vt))
MANETAPADO (8) | open data(inv) (dopante,mandaté)
SANUTOHONI (9) | thononais° (thannois°,nouaison)
ENEMOSEPAT (9) | antéposée(vt) [espantée+O (vt)]
ASMTOINUFI (8) | fumaison,manitous,tinamous
TATUVUCERO (9) | court-vêtu(e,s) [cotuteur+V (trice)]
OTELMRAEEG (10)| géométrale(al,aux) (x)
RAEITARERR (8) | arriérer
NRSEFOESIN (9) | frissonné(vi),frisonnes(on),soriennes°,sonneries
ESUSUFTELN (8) | funestes,fluentes(ent)
EOCRCICRCA (8) | accroire (cocaïer,coriace,raccroc)
RAETLPEDAI (9) | pariétale(al,aux)
OTANULUHID (8) | duathlon (touladi,diluant,huilant,iodlant,ioulant(vi^2))
UWEFUTUNEQ (7) | eunuque,fétuque
AMIRELETET (9) | altimètre[altérité+M]
SEELCONROL (10)| coronelles[encoller+O] (x)
UASUHGLOPC (8) | goulasch(+goulash,goulache) (copahus,gauchos)
POTPESOTIU (8) | opposité,utopiste
REGUSUTADL (9) | gueulards(e) (graduels,lustrage,rustaude(aud),suturale(al),tagueurs(euse))
TAPREFAIMU (8) | parfaite,amirauté,épuratif,matériau,primauté
AEOOVIRNSN (9) | varennois°,savonnier(ière)[raisonné+V]
DIOYARYBGN (7) | organdi,brigand(e,+brigander,vt)
ANRETUVILS (9) | reluisant[taurines+L],virulents,révulsant
EGESUHUFIL (8) | ligueuse(eur),huileuse
OSAHOTAMAM (8) | mahatmas (x) ((hommos (ou houmous),inv^2))
ETALOSAGIS (9) | silotages[sotalies+G]
TNURERENAS (9) | enserrant
LAGSULEDAC (8) | caudales,dallages
AHELIRIGOC (10)| oligarchie (x) ((agricole[calorie+G],galocher(vt),chlorage))
LTOFISUKIF (7) | suffolk
CETOEMSREO (9) | créosotée(vt) (corsetée(vt),escortée,météores)
MIAACTRVIE (9) | aviatrice,cavitaire (amatrice,vicariat)
LOCEYMONTF (8) | monocyte (monocle,mot-clef(ou mot-clé,pl : s&s))
RPERLUAEEP (10)| puerpérale(al,aux) (repeupler)
AABFOBVOLU (6) | ouvala,lavabo,fablab,balboa (loofa(ou luffa))
NJEILYTCEE (8) | étincelé,injectée (centile,cliente)
UNEDITEVIP (8) | punitive
OTUTERATES (9) | testateur(trice),trotteuse
MOLIXAGUNI (8) | liminaux,gloxinia,limouxin(e)
ETESESYMOV (7) | système
ANETIPINER (9) | pétrinien
REBONACUSE (10)| beaucerons (boucanées(vt),carbonées(adj))
TLAKISUHIR (7) | sirtaki
RISECEHONE (9) | enrochées(vt)
NULEGOTECA (9) | encagoulé(vt),enclouage,lactogène
NOTTISYSES (9) | tontisses[sottises+N]
MOBESAVINI (9) | amboisien[abominés+I]
CREGEMUDEN (8) | merengue[énuméré+G]
QEKESENORS (9) | kérosènes (x) ((essorée))
LEBEJOTETI (8) | bottelée(vt)
TNIFODALIN (9) | inflation,fontanili (lointain,nidation)
SOPUSASICN (9) | saucisson,sans-souci(s)[coussins+A]
AINOSEDUNI (9) | audoniens,soudanien[anodines+U],douaisien[soudaine+I]
HRATAMORAC (8) | achromat (Camorra)
KAMEGOSUSU (9) | kérosènes (x) ((essorée))
RITOREWESE (9) | rewritées(vt+eur/euse)[retirées+W]
GSOSEMUJIR (8) | goumiers[rougies+M],semurois,muroises,osmiures[mousser+I]
HANURIRONI (8) | nourrain (urinoir)
CREMONOTAJ (9) | monotrace[économat+R] (économat)
HISYNENESO (9) | yennoises° (x)
TANOLEREMB (9) | montrable,oralement,téléroman
ONAESIFELI (9) | finalisée
CTIDESEBIN (9) | ténicides[incitées+D]
LTASATIGOS (8) | agitatos,sagittal(e,aux)
FYMABAVUNN (5) | fanny(inv),fanum
UEJUIMERAR (8) | jaumière(nf),mijaurée(nf)
GISODASUCE (10)| doucissage (x)
TURACECIFE (9) | urticacée(nf)[circaète+U]
TONANERETU (10)| rouannette[entourant+E]
SODOLETIMY (9) | dolomites (dolomies,sodomite,dystomie,styloïde)
NETOLAKIRI (9) | kaolinite
TCEHITINIR (8) | trichine,trichiné(adj),trichite
NEPARASORI (9) | parrainés,saponaire
LECANASOPI (9) | plaisance,pascalien[canalisé+P]
PEMERIBIRA (8) | primaire[impaire+R]
TEIPEESAGU (9) | pugétaise°[péagiste+U]
ACIGENIMUT (8) | actinium,magicien[imaginé+C],minutage
ULUTIHESAT (8) | luthiste
TOJAWEMTNB (8) | tombante(adj)
SERURIREDF (8) | défriser,ferreurs(euse),ferrures
UBERIRCTRZ (7) | biturer(+bitturer),bizuter,bruiter
TONARECUBN (9) | encourant
NINAFETINE (9) | enfantine[antienne+F],tainienne[antienne+F]
ERETENOMRS (10)| remontrées(vt)
PANYTESEFM (9) | payements (empesant,sapement[entamés+P])
RIQENARADE (8) | aranéide[drainée+A]
PUREMUTUQR (8) | truqueur(euse)
IKASIGOLUS (7) | gaulois,souslik,gasoils,gas-oils(seules orthographes)
ISANESOLIM (10)| malinoises (anilismes,mesnilois,salinoise,somaliens)
AFUSETYCOS (7) | astuces,fausset,acstasy,fayotes,fouaces,scoutes,suçotés
CURAWIRUTO (7) | traçoir
VOMITIMISE (9) | immotivés(adj) (x)
LOSYDEXASE (8) | oxydases
DUTAGAMUSA (6) | agadas (damas(inv),matus,sagum,tauds(+tauder(vt)))
MIFASELASF (9) | salafisme (falaises,malaisés(adj),affaissé)
NEQIZEJUAU (7) | niaquée(vt,+gnaquer)
NORIDEREMT (9) | rendormie,démontrer[démonter+R],modernité[démonter+I],retendoir
NANINIVIMA (6) | vimana(inv) (anniv,nanan)
AXASISIGTN (8) | agissant,assignat,saintais°,santiags (assaini,gisants(e),sixains)
JADODELORM (8) | eldorado (x)
EDUROTILUQ (8) | loriquet[torique+L]
NENATAGICW (8) | agençant[tannage+C],ceignant[cantiné(vt)+G]
CERIROMIHS (9) | chromiser(vt)[cormiers+H]
URITETANEP (9) | patienter,paternité[tartinée+P]
GESOTENASA (9) | sténosage (satanées)
CORISATOGN (9) | rogations(inv)
DAMUSOXETU (8) | deux-mâts[exsudat+M] (douteux,museaux,muséaux)
BATECIXASU (8) | bauxites,bestiaux,scabieux
IAFLRIIBAQ (7) | faiblir(vi) (x)
IDISOIEVUT (8) | idioties,viduités (x)
LAGEBILANI (9) | bailliage (x)
SPGIUTCUEH (8) | guichets (pichets,guiches)
EYSSNUNIDQ (9) | syndiqués (x)
UULELUGIJN (7) | ligneul
RUESRCOVAE (9) | recouvrés (écraseur(euse),recauser(vi),savourée/er)
DAETAODXSR (8) | extrados (dorades,radotés,torsadé)
HRBEAUFLII (9) | fibulaire (lubrifié)
CCOIURIECD (8) | coccidie,coricide,cricoïde (coccidé(nm),ouï-dire(inv))
MOPACIBESU (8) | cambouis(inv),biopuces (auboise,auspice,bicause,biscôme,caesium,cambuse,cubisme,opiacés(adj))
HEELPBIEDI (9) | bédéphile (éphélide[dépliée+H])
CECISILASR (9) | éclaircis[laïciser+C]
MULAHANESE (8) | melaenas,mélaenas (alunées,manuels,muséale,haleuse,heaumes,...)
NUNIGURASO (8) | garnison,organsin,argousin[sagouin+R]
FILPUSETAS (9) | pulsatifs,paulistes[spatules+I]
HECENECUDA (9) | déchéance[cadencée+H]
RTIBOLELOP (8) | torpillé[piloter+L]
MEDIRELEDE (8) | démerdée
ERUGETESOL (9) | ergoteuse(eur)[guêtrées+O]
EPETESAFUB (8) | épateuse(eur)
SOGERILEPI (8) | poêliers(e),liégeois,geôliers[gloires+E],oiselier(e),repolies
LKOPAHOSAR (7) | parasol[polars+A],sophora
ORITLEDACE (9) | idolâtrée,téléradio[délaiter+O],décalitre,délatrice[délaiter+C],décret-loi(s&s->inv)
ANIGISEPOS (9) | épiaisons (agnosies,angoissé,sinapisé(adj))
SETYPELUCE (8) | sculptée
ETIMUTIDEN (9) | midinette (identité,diminuée)
METIDYLEVA (8) | médiéval[validée+M]
ESASERYCAP (8) | rescapés(vt)[écrasés+P]
TUTELOVISA (9) | vitoulets (aultoise,totalisé,soliveau)
EERISEKASU (8) | aussière(+haussière),euskeras(+euskara),sérieuse
RYOSIEULEA (10)| oiseau-lyre (saoulerie(+soulerie))
PCATERIROL (9) | rapicoler(vt),prétorial,tropicale
TUQITURESO (10)| risque-tout,risquetout (truquiste,turquoise)
TELERIVETE (9) | levrettée(vi+adj) (rétiveté)
NURERIFASE (10)| funéraires,uranifères
MAPERERONE (9) | préroman(e)
OCITEESUTA (9) | asticotée
ERUSEDISUT (9) | studieuse
SENNESOSOD (8) | endossés
IMUREDISEF (9) | muséifier[frimeuse+I],freudisme[frimeuse+D]
IGOMIMYCAM (5) | comma,imago,goyim(inv),mammo,mammy
ALOELATELA (6) | allèle,oléate,létale
EOTORITASA (8) | aérostat,aortites[traités+O]
VEHATETAGO (7) | gavotte (havage,gattée,gavote°,ghetto,tagète,vêtage)
OTAMELEHIB (8) | habileté,métabole
SURUSUWELE (7) | russule
SUCEGANOLI (10)| glauconies (cousinage)
IMAREVITON (10)| minorative(if) (normative(if))
IGOQOTERAG (7) | agioter(vi),agriote,gargote(nf),gigoter(vt)
NOBAGERICA (8) | bancaire,carabiné(adj),racinage
UETOSISASA (8) | astasies,saussaie,soutasse
UCOQUFUROO (6) | fourou (couru,rocou)
INETIROSEG (10)| éteignoirs,génitoires(inv) (noisetier,originées(vt),séniorité)
ESAFALOHEM (7) | moflées(vt),flashée
OCEMITOSEL (8) | comtoise,télécoms,coelomes
JADAHETESE (7) | sédatée,déjetés(vt)
USUNECICUC (6) | succin,incuse(adj)
SIBESIMOTE (9) | béotismes[emboîtés+S]
TLIRETIDAN (10)| intertidal (x)
ULARITINAF (9) | aurifiant(vt) (flairant)
VOSALUMILO (8) | amollois[amollis+O],moviolas
LROHUTECET (9) | reculotté(vt)
IRISEMOVEM (9) | immersive[virémies+M]
ETEFEFUSIS (8) | suiffées(vt),suffètes(nf)
ROTACUCAZE (8) | accoutré[courate+C]
DUSUNELASE (8) | danseuse
UESEDEBUBO (8) | boudeuse,éboueuse
TFUARPNOHL (8) | portulan(nm)[roulant+P]
OMAGEQEPUD (8) | mégapode (x)
FVMVRIIOIL (6) | vivoir,morfil
TSATAEHDAI (7) | hastati
LEITLEIISP (8) | épillets[pétillé+S]
RRIUIALPKS (7) | liparis(inv),plaisir (pulsar,spiral)
ERERTESSTT (9) | serrettes (strettes)
LROOOFLTBD (6) | rollot (robot,boldo,flood,troll(+vt))
RIOSHGULEN (9) | hors-ligne(s),hugoliens°,souligner[ourliens+G]
SIAAIEPBDT (8) | sapidité
ELZDLNTAIU (8) | lazulite
EITSHIAVOP (8) | positivé(vt)
OMETNMMHIR (7) | minhote,thonier,thorine,trinôme
IAPPKPEOED (6) | oedipe,oppida(inv+oppidum(s))
SAOIOPUHCI (7) | chaouis(adj),chouias,copahus
CSLAONUEAP (9) | capouanes° (pascuane°,caouanes,lacaunes,capelans,saponacé(adj))
EIUOENMRAI (9) | aumônière,aumônerie[roumaine+E]
SIATAUQGRE (9) | tragiques,gastrique,quartagés(vt),astiquage (guitares,astiquer,qaraïtes,taquages,tarasque,arguties)
EHTRUWECMU (9) | humecteur(nm) (humecter)
LSIVPEEURA (9) | prévalues,pulvérisé,répulsive
CBMYIAPAEL (9) | impayable (cambiale(aux))
URQYCEPIQA (8) | caprique (pacquer(vt),apiquer(vt))
LERPTEUEHL (9) | pelleteur(euse) (pelleter(vt),truellée(nf))
OBNXSSOEIE (8) | bônoises°
EPOUECEHTN (8) | pochetée(nf),potencée(adj),ponctuée
RAGEEAECEC (8) | acéracée(nf),arécacée(nf) (x)
HXUIULIFNO (7) | fluxion (influx)
OONDREIATD (9) | déodorant (androïde,dédorant,déridant,tandoori,odorante,dérodant)
UQCAEATENB (8) | banqueté(vi),becquant(vi)
CEISSRUSEL (9) | séculiers,ciseleurs(euse),ciselures,sécurisés,éclusiers(ière)
EDCLOEAPNR (9) | pondérale,endocarpe,pole dance(s)
OSASIDETED (8) | desdites(adj),tiédasse
TEMEBENELI (9) | bélemnite (bêlement)
TEDPDIUIER (8) | prie-Dieu(inv),tire-pied(s)
ISEHUNUNIT (8) | tunisien,suintine[insinué+T]
MILOCINISE (9) | miliciens (in silico(inv),sicilien,monilies(+-ia),isocline,siliconé(vt))
LIOOUOMEGS (8) | isologue (gliomes,limogés)
RLTNSONEII (9) | insertion,intronisé,tisonnier(nm) (litornes,îlotiers,silionne,insolent,ironiste,nitriles,tisonner(vt),tenorini(inv))
